"","imdb_id","original_title","adult","genres.name","original_language","popularity","production_countries.name","release_date","budget","revenue","vote_average","vote_count"
"1:30877","tt0306903","Il giustiziere di Dio","FALSE","Western","it","0.991","Italy","1973-06-02","0","0","0","0"
"1:30879","tt0223559","Jack London: la mia grande avventura","FALSE",NA,"en","0.6",NA,"1973-11-24","0","0","0","0"
"1:30880","tt0070268","Kid il monello del west","FALSE","Western","it","0.6",NA,"1973-12-24","0","0","0","0"
"1:30882","tt0198726","Kung Fu nel pazzo west","FALSE","Western","en","1.2","Italy","1973-01-28","0","0","5.5","1"
"1:30884","tt0757933","Sukob","FALSE","Thriller","tl","1.4","Philippines","2006-03-15","0","0","5.3","3"
"1:30885","tt2551516","Google and the World Brain","FALSE","Documentary","en","2.38","Germany","2013-01-18","0","0","6","18"
"1:30892","tt1874580","Kniven på strupen","FALSE","Documentary","no","0.6","Norway","2010-10-31","0","0","10","1"
"1:30896","tt2282662","Our Nixon","FALSE","Documentary","en","3.107","United States of America","2013-01-23","0","0","7","17"
"1:30897","tt2071466","5 Jahre Leben","FALSE","Drama","de","2.361","France","2013-01-23","0","0","6.5","17"
"1:30899","tt2015456","O Aborto dos Outros","FALSE",NA,"pt","0.622",NA,"2008-03-30","0","0","7","1"
"1:30901","tt2295678","Las lágrimas","FALSE","Drama","es","0.6","Mexico","2012-11-15","0","0","8.2","5"
"1:30903","tt2231389","Melaza","FALSE","Drama","es","1.755","Panama","2012-12-05","0","0","5.3","8"
"1:30906","tt1496389","Into the Darkness","FALSE","Horror","en","0.631",NA,"","0","0","0","0"
"1:30907","tt2257996","Kayan","FALSE","Drama","en","0.6","Canada","2013-01-24","0","0","0","0"
"1:30908","tt2260728","BT - This Binary Universe","FALSE",NA,"en","0.622",NA,"2006-08-29","0","0","10","1"
"1:30910","tt2522530","窮人。榴槤。麻藥。偷渡客","FALSE",NA,"zh","0.6","Myanmar","2012-10-14","0","0","5","1"
"1:30911","tt0066401","Spring and Port Wine","FALSE","Drama","en","1.998","United Kingdom","1970-10-02","0","0","5.1","7"
"1:30913","tt2493318","Die Welt","FALSE","Drama","en","0.851",NA,"2013-01-24","0","0","0","0"
"1:30915","tt2154780","Ziba","FALSE",NA,"en","0.6",NA,"2012-12-10","0","0","0","0"
"1:30916","tt0110983","Revenge of the Red Baron","FALSE","Adventure","en","2.033",NA,"1994-09-28","0","0","2.2","5"
"1:30917","tt0061699","Gdzie jest trzeci król?","FALSE","Crime","pl","1.238","Poland","1966-12-20","0","0","4.7","3"
"1:30918","","Moby: Live at EXIT","FALSE",NA,"en","0.6",NA,"2009-09-07","0","0","0","0"
"1:30920","tt0194894","Four Corners","FALSE","Documentary","en","0.651",NA,"1997-01-01","0","0","7","2"
"1:30922","tt0206808","Him and Me","FALSE",NA,"en","0.6","United States of America","1982-03-11","0","0","0","0"
"1:30923","","Roy Hargrove Quintet: Live at the New Morning","FALSE","Music","en","0.6","United States of America","2010-06-29","0","0","3.8","2"
"1:30924","","Jazz Icons: Wes Montgomery: Live in '65","FALSE",NA,"en","0.6",NA,"2007-09-01","0","0","10","1"
"1:30925","tt1829057","Winter in the Blood","FALSE",NA,"en","0.84",NA,"2013-06-14","0","0","6","3"
"1:30927","tt0113172","Girl Guide","FALSE",NA,"pl","0.6",NA,"1995-01-01","0","0","6","2"
"1:30928","","Hawkwind: Solstice at Stonehenge","FALSE",NA,"en","0.6",NA,"2004-06-21","0","0","6.5","2"
"1:30930","tt2624662","Anthony Jeselnik: Caligula","FALSE","Comedy","en","2.716",NA,"2013-01-13","0","0","7.6","21"
"1:30931","","Hawkwind: Knights of Space","FALSE",NA,"en","0.622",NA,"2008-08-04","0","0","9","1"
"1:30932","tt0101958","Głuchy telefon","FALSE",NA,"pl","0.623",NA,"1989-01-01","0","0","5.5","1"
"1:30938","tt2417650","30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo","FALSE","Comedy","en","18.105","United States of America","2013-01-14","3000000","0","4.2","84"
"1:30942","tt0058148","Godzina pąsowej róży","FALSE",NA,"pl","0.6",NA,"1963-04-12","0","0","6","1"
"1:30943","tt2194956","Above and Beyond: The Craftsman","FALSE","Drama","en","0.6",NA,"2012-04-16","0","0","0","0"
"1:30944","tt1885347","Queensbury Rules","FALSE",NA,"en","0.6","United Kingdom","2011-01-01","0","0","0","0"
"1:30945","tt0071563","Godzina Szczytu","FALSE",NA,"pl","0.87",NA,"1973-01-01","0","0","6.5","1"
"1:30946","tt0095487","Laibach: Pobeda pod suncem","FALSE","Documentary","sr","0.68","Yugoslavia","1988-01-01","0","0","7","3"
"1:30947","tt0079217","Godzina W","FALSE",NA,"pl","0.6","Poland","1979-01-01","0","0","8","1"
"1:30949","tt1039948","Betrayals","FALSE","TV Movie","en","0.625","Canada","2007-11-10","0","0","5","1"
"1:30952","tt2627146","Sęp","FALSE","Action","pl","1.979","Poland","2013-01-11","0","0","6.2","20"
"1:30953","tt0481285","Murder in My House","FALSE","Crime","en","3.184","Canada","2006-05-06","0","0","6","3"
"1:30955","tt0807726","A Job to Kill For","FALSE","Drama","en","1.272",NA,"2006-06-27","2500000","0","5.8","2"
"1:30957","tt0819129","Thrill of the Kill","FALSE","Thriller","en","1.953","Canada","2006-10-26","0","0","5.3","4"
"1:30959","tt0787501","Past Sins","FALSE","Drama","en","1.242","Canada","2006-07-01","0","0","5","1"
"1:30960","tt0838178","Last Chance Cafe","FALSE","Crime","en","3.301","United States of America","2006-11-13","0","0","5.2","5"
"1:30963","tt1132611","Murder on Her Mind","FALSE","Drama","en","1.213","Canada","2008-10-11","0","0","0","0"
"1:30965","tt0195248","Il sesso della strega","FALSE","Thriller","it","4.838","Italy","1973-01-01","0","0","6.3","7"
"1:30966","","Travis: FM4 Radio Session","FALSE",NA,"en","0.6",NA,"","0","0","0","0"
"1:30967","","Gary Moore - Blues For Greeny Live","FALSE",NA,"en","1.448","United States of America","1996-04-29","0","0","0","0"
"1:30971","tt0347910","Runaway","FALSE","Animation","en","1.4","United States of America","1969-12-31","0","0","4.5","8"
"1:30972","tt2352244","Doktor M.H. - Kes on Marie Johansson","FALSE",NA,"en","0.6","Estonia","","17000","0","4","1"
"1:30973","","UFC 156: Aldo vs. Edgar","FALSE",NA,"en","0.666",NA,"2013-02-02","0","0","7.5","1"
"1:30975","tt0052226","South Seas Adventure","FALSE","Adventure","en","1.4",NA,"1958-06-14","0","0","5.5","3"
"1:30977","tt0200150","Soledad","FALSE","Drama","en","0.711","Mexico","1947-11-28","0","0","5","4"
"1:30978","tt0287975","団鬼六　蛇と鞭","FALSE","Thriller","ja","3.321","Japan","1986-08-23","0","0","6","2"
"1:30979","tt1609479","Better Living Through Chemistry","FALSE","Drama","en","9.838","United Kingdom","2014-03-14","5000000","75143","6","200"
"1:30982","tt0048471","Passport to Treason","FALSE","Crime","en","1.4","United Kingdom","1956-01-01","0","0","5.7","3"
"1:30985","","Jerry Lee Lewis: The Jerry Lee Lewis Show","FALSE",NA,"en","0.6",NA,"","0","0","0","0"
"1:30987","tt1849810","Mafia","FALSE","Action","sv","2.244","Germany","2011-01-01","0","0","4","12"
"1:30988","tt0166963","The Allman Brothers Band: Live at Great Woods","FALSE","Music","en","0.84","United States of America","1991-09-06","0","0","4.3","2"
"1:30989","tt0065751","The Further Adventures of Uncle Sam","FALSE",NA,"en","0.956",NA,"1971-12-31","0","0","5.2","9"
"1:30990","tt1671728","Soka Afrika","FALSE",NA,"en","0.6",NA,"","0","0","7","1"
"1:30991","tt0026502","Hyde Park Corner","FALSE",NA,"en","0.6",NA,"1935-01-01","0","0","5.3","3"
"1:30992","","Pode Entrar","FALSE","Music","pt","0.884","Brazil","2009-06-05","0","0","10","1"
"1:30994","tt0323177","Maður eins og ég","FALSE","Comedy","en","1.151","Hong Kong","2002-08-16","0","0","7","7"
"1:30995","tt2620736","Jug Face","FALSE","Horror","en","7.119","United States of America","2013-08-09","0","0","5.3","123"
"1:30997","tt2306745","Sound City","FALSE","Documentary","en","7.374","United States of America","2013-01-18","0","0","7.4","172"
"1:30998","tt0165734","Duel Of The Tough","FALSE",NA,"ko","0.6",NA,"1982-01-01","0","0","4","1"
"1:30999","tt0373697","Aunque estés lejos","FALSE",NA,"es","1.435","Cuba","2003-06-03","0","0","5.8","4"
"1:31000","tt1935074","Além de Ti","FALSE",NA,"pt","0.6","Portugal","2012-01-28","30000","31000","7","1"
"1:31002","","A Message From The Future","FALSE",NA,"en","0.6",NA,"2011-11-11","0","0","0","0"
"1:31003","tt2181867","Come non detto","FALSE","Comedy","it","4.4","Italy","2012-09-07","0","0","6.4","66"
"1:31005","tt1355593","Scayrecrow","FALSE",NA,"en","0.6",NA,"2008-02-01","0","0","0","0"
"1:31006","tt2199681","They Won't Stay Dead: A Look at 'Return of the Living Dead Part II'","FALSE","Documentary","en","1.141","United States of America","2011-10-18","0","0","5","1"
"1:31007","tt2198011","Love Beyond the Grave: A Look at 'Return of the Living Dead 3'","FALSE",NA,"en","0.6",NA,"2011-10-18","0","0","6","2"
"1:31008","","Scenic National Parks: Great Train Rides","FALSE",NA,"en","0.6",NA,"","0","0","0","0"
"1:31009","tt2229842","टेबल नम्. 21","FALSE","Adventure","hi","3.745","India","2013-01-03","0","0","6.3","46"
"1:31012","tt0278047","Sport Goofy in Soccermania","FALSE","Animation","en","3.522","United States of America","1987-05-27","0","0","7","22"
"1:31013","tt1200772","Birthmark","FALSE",NA,"en","0.6",NA,"","0","0","0","0"
"1:31020","tt0449806","The Age of Ballyhoo","FALSE","Documentary","en","0.6","United States of America","1973-01-01","0","0","0","0"
"1:31022","tt1397034","Crank Balls","FALSE",NA,"en","0.6",NA,"","0","0","0","0"
"1:31027","tt0065684","Edward II","FALSE",NA,"en","1.517","United Kingdom","1970-08-06","0","0","5","3"
"1:31029","tt0083939","The Filthy Rich","TRUE",NA,"en","0.89","United States of America","1980-01-01","0","0","6.2","6"
"1:31030","tt0026865","Personal Maid's Secret","FALSE","Romance","en","1.4","United States of America","1935-10-26","0","0","5.5","2"
"1:31032","tt0310741","Moving Alan","FALSE",NA,"en","2.524",NA,"2003-04-04","0","0","0","0"
"1:31033","tt0102478","La mujer de Benjamín","FALSE","Comedy","es","2.086","Mexico","1991-01-02","0","0","7.6","19"
"1:31035","tt0244122","Par 6","FALSE",NA,"en","1.4",NA,"2002-01-01","0","0","0","0"
"1:31040","tt0082275","Documenteur","FALSE","Drama","en","3.518","United States of America","1981-10-02","0","0","7.1","19"
"1:31041","tt1549584","I Didn't Come Here to Die","FALSE","Horror","en","2.228","United States of America","2010-10-04","0","0","4.7","13"
"1:31042","tt1727357","Once I Was a Champion","FALSE",NA,"en","1.091",NA,"2011-06-18","100000","0","6.6","5"
"1:31043","tt1042547","Sakal, Sakali, Saklolo","FALSE","Romance","tl","2.003","Philippines","2007-12-24","0","0","7","1"
"1:31044","tt0389997","Fantom Kiler 2","FALSE","Horror","pl","1.511","Poland","1999-01-01","0","0","2.4","6"
"1:31045","tt0105028","Nowy Jork, czwarta rano","FALSE",NA,"en","1.098","Poland","1988-10-10","0","0","0","0"
"1:31054","tt0055114","Maciste alla corte del Gran Khan","FALSE","Adventure","it","1.097","Italy","1961-10-31","0","0","5.3","2"
"1:31055","tt0113204","Gracze","FALSE","History","pl","0.9","Poland","1995-01-01","0","0","5.3","2"
"1:31056","tt0091515","Miami Spice II","TRUE",NA,"en","1.4","United States of America","1988-12-05","0","0","7","3"
"1:31057","tt0129840","Congorilla","FALSE","Documentary","en","0.6","United States of America","1932-08-07","0","0","5.5","2"
"1:31058","tt0113205","Grający z talerza","FALSE",NA,"pl","0.921","Poland","1995-11-07","0","0","7.2","7"
"1:31059","tt0098424","Sztuka Kochania","FALSE","Comedy","pl","1.357","Poland","1989-05-22","0","0","5.3","4"
"1:31060","tt2737750","Only The Young Die Good","FALSE",NA,"en","0.6",NA,"2013-01-01","0","0","0","0"
"1:31062","tt0077627","Granica","FALSE","Romance","pl","1.438","Poland","1978-01-27","0","0","4.8","3"
"1:31065","tt1235811","Tin Can Man","FALSE","Horror","en","1.302","Ireland","2007-01-01","10000","0","3","3"
"1:31067","tt0053739","Crimen","FALSE","Comedy","it","2.001","Italy","1960-12-13","0","0","6.5","14"
"1:31068","tt1553066","Monica & David","FALSE","Documentary","en","0.683",NA,"2010-10-14","0","0","5.7","3"
"1:31074","tt0055861","Il Commissario","FALSE","Mystery","it","1.4","Italy","1962-04-21","0","0","6.9","10"
"1:31077","tt2981652","Mike and the Mechanics and Paul Carrack: Live at Shepherds Bush London","FALSE","Music","en","2.268","United Kingdom","2005-03-08","0","0","5.7","3"
"1:31078","tt0287465","Gry uliczne","FALSE",NA,"pl","0.6","Poland","1996-05-24","0","0","6.5","1"
"1:31080","tt0094935","大丈夫日記","FALSE","Romance","cn","3.826","Hong Kong","1988-07-21","0","0","5.7","10"
"1:31081","tt0084032","Grzechy dzieciństwa","FALSE",NA,"pl","0.631","Poland","1980-01-01","0","0","6","1"
"1:31082","tt0115038","月黑風高","FALSE","Comedy","cn","1.4","Hong Kong","1995-07-14","0","0","8.4","5"
"1:31084","tt1586468","Le ferie di Licu","FALSE",NA,"it","0.6",NA,"2007-05-04","0","0","0","0"
"1:31085","tt0107461","籠民","FALSE",NA,"cn","1.4","Hong Kong","1992-11-18","0","0","5.7","3"
"1:31086","tt0095266","Gwiazda Piołun","FALSE",NA,"pl","2.003",NA,"1988-01-01","0","0","5.5","1"
"1:31088","tt1461432","The Hopeful","FALSE",NA,"en","0.6",NA,"2012-06-21","0","0","0","0"
"1:31089","tt0897431","Oedipus orca","FALSE","Crime","it","3.097","Italy","1977-04-04","0","0","5","2"
"1:31092","tt1135532","Voce del verbo amore","FALSE","Comedy","it","1.4","Italy","2007-04-27","0","0","4.8","10"
"1:31094","tt0097975","Night Trips","TRUE",NA,"en","0.6","United States of America","1990-12-13","0","0","7.5","2"
"1:31102","tt0211467","空中小姐","FALSE","Romance","zh","1.087","Hong Kong","1959-06-04","0","0","4.8","5"
"1:31104","tt0084038","Gwiezdny pył","FALSE","Drama","pl","0.727","Poland","1982-01-01","0","0","6.8","4"
"1:31107","tt0211498","曼波女郎","FALSE","Drama","zh","1.276","Hong Kong","1957-03-06","0","0","5.8","4"
"1:31108","tt1682226","Brando Unauthorized","FALSE","Drama","en","1.4","United States of America","2011-01-31","0","0","4.3","3"
"1:31109","tt0084248","烈火青春","FALSE","Drama","cn","1.42","Hong Kong","1982-11-25","0","0","7.7","6"
"1:31110","tt0093449","Łuk Erosa","FALSE","Romance","pl","0.9","Poland","1988-01-18","0","0","6","2"
"1:31112","tt0030210","Halka","FALSE","Music","pl","1.051","Poland","1937-12-02","0","0","6.3","3"
"1:31113","tt0066974","聾啞劍","FALSE",NA,"cn","2.033","Hong Kong","1971-02-17","0","0","6.5","6"
"1:31114","tt2078626","Good As You","FALSE","Comedy","it","1.4","Italy","2012-04-06","0","0","4.3","6"
"1:31116","tt0085144","半邊人","FALSE","Drama","cn","1.4","Hong Kong","1983-12-10","0","0","6","9"
"1:31119","tt0277558","阿虎","FALSE","Drama","cn","1.413","Hong Kong","2000-11-21","0","0","4.8","6"
"1:31120","tt0205415","Si Qian Jin","FALSE","Drama","en","0.6","Hong Kong","1957-11-13","0","0","6.3","3"
"1:31123","tt0074151","董夫人","FALSE","Drama","zh","1.286","Hong Kong","1969-12-18","0","0","6.9","9"
"1:31124","tt0199156","野玫瑰之恋","FALSE","Music","zh","1.117","Hong Kong","1960-05-09","0","0","7.5","8"
"1:31130","tt1285108","The Angel and the Soldier Boy","FALSE","Animation","en","0.6",NA,"1989-12-27","0","0","0","0"
"1:31131","tt0481278","Guido che sfidò le Brigate Rosse","FALSE","Drama","it","0.878",NA,"2007-01-01","0","0","0","0"
"1:31132","tt0193645","英雄本色","FALSE",NA,"cn","0.6","Hong Kong","1967-09-12","0","0","5.7","3"
"1:31133","tt2186939","Mai Morire","FALSE","Drama","es","1.03","Mexico","2013-01-24","0","0","5.2","6"
"1:31135","tt2154784","Tall as the Baobab Tree","FALSE",NA,"en","0.744","Senegal","2012-08-25","0","0","3.4","5"
"1:31138","tt0062684","Assignment to Kill","FALSE","Crime","en","1.771","United States of America","1968-08-15","0","0","7.5","2"
"1:31139","tt0077650","Hallo Szpicbródka, czyli ostatni występ króla kasiarzy","FALSE",NA,"pl","0.835","Poland","1978-10-16","0","0","6.9","7"
"1:31140","tt0405003","Hania","FALSE","Drama","pl","1.12","Poland","1984-06-03","0","0","5","1"
"1:31143","tt1409133","Schulmädchen Porno","TRUE",NA,"de","2.447","Germany","1976-01-01","0","0","4.5","2"
"1:31146","tt0192713","Um Copo de Cólera","FALSE","Drama","pt","1.845","Brazil","1999-06-01","0","0","5.8","9"
"1:31148","tt0319271","Death Doll","FALSE","Horror","fr","0.84",NA,"1989-01-01","0","0","5.3","3"
"1:31151","tt1095458","End of a Rope","FALSE",NA,"en","0.6","United States of America","2007-07-29","0","0","0","0"
"1:31152","tt1337094","Bio-Dead","FALSE",NA,"en","0.653",NA,"2009-08-20","0","0","5.5","2"
"1:31154","","脑力大挑战","FALSE",NA,"zh","0.6",NA,"","0","0","9","1"
"1:31156","tt0082025","The Appointment","FALSE","Horror","en","1.774","United Kingdom","1981-06-07","0","0","7.3","4"
"1:31159","tt0245740","Abschied in den Tod","FALSE",NA,"de","0.962",NA,"1999-09-10","0","0","5","1"
"1:31160","tt0063043","Hasło Korn","FALSE","Thriller","pl","1.151","Poland","1968-10-21","0","0","6","2"
"1:31163","tt0041247","Christopher Columbus","FALSE","Action","en","2.066","United Kingdom","1949-10-12","0","0","5.6","8"
"1:31166","tt0083024","The Salamander","FALSE","Thriller","en","2.68","Italy","1981-01-01","0","0","5.9","15"
"1:31167","tt1706703","WWE TLC: Tables Ladders & Chairs 2009","FALSE","Action","en","2.712","United States of America","2009-12-13","0","0","6.8","9"
"1:31169","tt2088735","Curfew","FALSE","Drama","en","4.312","United States of America","2012-01-01","50000","0","7.5","90"
"1:31171","tt3515418","Utopia e Barbárie","FALSE","Documentary","pt","1.237",NA,"2009-01-10","0","0","6.9","4"
"1:31173","tt2321163","एबीसीडी","FALSE","Drama","hi","3.903","India","2013-02-07","0","222000","6","31"
"1:31175","tt0086284","Sestřičky","FALSE","Comedy","cs","0.93","Czechoslovakia","1984-02-29","0","0","7.7","3"
"1:31177","tt0074616","Hazardziści","FALSE","Drama","pl","1.4","Poland","1975-01-01","0","0","7.5","2"
"1:31178","tt0461621","Crazy Partners","FALSE",NA,"de","0.6",NA,"2005-01-01","0","0","0","0"
"1:31179","","Malú - Por una vez","FALSE","Music","es","0.841","Spain","2004-04-19","0","0","0","0"
"1:31181","tt2162565","Adam and Dog","FALSE","Animation","en","2.837","United States of America","2013-02-01","0","0","6.6","41"
"1:31182","tt0053048","Der Mann, der sich verkaufte","FALSE","Crime","de","1.091","Germany","1959-03-12","0","0","0","0"
"1:31183","tt0481386","Слушатель","FALSE","Comedy","ru","1.303","Russia","2004-12-30","0","0","7.5","6"
"1:31185","tt2391009","Head Over Heels","FALSE","Family","en","2.62","United Kingdom","2012-05-24","10400","0","6.9","46"
"1:31186","tt0095463","Kopytem sem, kopytem tam","FALSE","Drama","cs","1.463","Czechoslovakia","1989-03-01","0","0","6.4","8"
"1:31188","tt0056202","Lulu","FALSE","Drama","de","1.801","Austria","1962-06-07","0","0","5.7","3"
"1:31191","tt2837614","Б/С* *бывший сотрудник","FALSE","Crime","ru","0.665","Russia","2012-02-18","0","0","7","1"
"1:31192","tt1441266","Esclaves des mers","FALSE","Drama","tl","1.53","France","2009-06-09","0","0","0","0"
"1:31193","tt0051728","Historia jednego myśliwca","FALSE","War","pl","0.674","Poland","1958-08-19","0","0","6","1"
"1:31199","tt0065228","Yawar mallku","FALSE","Crime","qu","1.27","Bolivia","1969-11-20","0","0","6.9","17"
"1:31200","tt0177838","Historia Kina w Popielawach","FALSE","Romance","pl","1.063","Poland","1998-11-01","0","0","6.6","6"
"1:31201","tt0123927","John Travolto... da un insolito destino","FALSE","Comedy","it","1.05","Italy","1979-05-04","0","0","6.4","6"
"1:31203","","Albert o Herbert vol 1","FALSE",NA,"sv","0.6",NA,"","0","0","0","0"
"1:31208","tt0256672","Carmaux, défournage du coke","FALSE","Documentary","fr","1.047","France","1896-01-25","0","0","4.4","14"
"1:31209","tt1604890","Der letzte Weynfeldt","FALSE",NA,"de","1.4",NA,"2010-01-01","0","0","8","1"
"1:31210","tt0041982","Train of Events","FALSE","Drama","en","1.725","United Kingdom","1949-01-18","0","0","6.7","6"
"1:31212","tt0071633","Hubal","FALSE","War","pl","2.066","Poland","1973-09-03","0","0","7.4","4"
"1:31216","tt0816692","Interstellar","FALSE","Adventure","en","119.002","United Kingdom","2014-11-05","165000000","675120017","8.3","26530"
"1:31222","tt0073447","Never Too Young to Rock","FALSE",NA,"en","0.66",NA,"1976-07-01","0","0","5.5","2"
"1:31223","tt0024090","Hard to Handle","FALSE","Comedy","en","1.811","United States of America","1933-01-28","0","0","6.8","10"
"1:31225","tt0072280","Three for All","FALSE","Music","en","1.4","United Kingdom","1975-05-01","0","0","0","0"
"1:31226","tt0082532","How Sleep the Brave","FALSE","War","en","0.694","United Kingdom","1982-07-16","0","0","6.3","3"
"1:31227","","Hallelijah Live Tour","FALSE",NA,"da","0.6",NA,"","0","0","0","0"
"1:31230","tt1840309","Divergent","FALSE","Action","en","55.878","United States of America","2014-03-14","85000000","288747895","6.9","10712"
"1:31231","tt1838520","The Truth About Emanuel","FALSE","Drama","en","7.186","United States of America","2014-01-10","0","0","6","189"
"1:31233","tt2209764","Transcendence","FALSE","Thriller","en","21.477","China","2014-04-16","100000000","103039258","6","4462"
"1:31234","tt2334649","Fruitvale Station","FALSE","Drama","en","14.25","United States of America","2013-07-26","900000","17549645","7.4","934"
"1:31240","tt2294677","In a World...","FALSE","Comedy","en","8.316","United Kingdom","2013-08-09","1000000","2963902","6.4","400"
"1:31243","tt1446195","The Magic Treasure","FALSE","Animation","en","0.6",NA,"2006-09-23","0","0","0","0"
"1:31246","tt0395978","Contra Todos","FALSE","Drama","pt","2.01","Brazil","2004-01-01","0","0","5.9","7"
"1:31247","tt1446211","Zorgon: The H-Bomb Beast From Hell","FALSE","Science Fiction","en","0.6","United States of America","1972-04-03","0","0","3","1"
"1:31250","tt1311071","Kill Your Darlings","FALSE","Drama","en","17.714","United States of America","2013-09-19","1030064","0","7.1","1094"
"1:31253","tt0439511","Commune","FALSE",NA,"en","2.01","United States of America","2005-04-07","0","0","6.7","9"
"1:31255","tt2265534","The Lifeguard","FALSE","Drama","en","9.22","United States of America","2013-08-30","0","0","5.4","224"
"1:31258","tt0268765","Yardbirds","FALSE","Music","en","0.6","United States of America","1992-04-07","0","0","0","0"
"1:31260","tt2492664","May in the Summer","FALSE","Drama","en","4.129","Qatar","2014-05-07","0","0","6.2","20"
"1:31262","tt0030823","Swingtime in the Movies","FALSE","Comedy","en","1.928","United States of America","1938-12-24","0","0","5.5","6"
"1:31264","tt2094890","Mother of George","FALSE","Drama","en","2.317","Nigeria","2013-01-18","0","0","6.1","20"
"1:31266","tt1714206","The Spectacular Now","FALSE","Comedy","en","20.595","United States of America","2013-08-02","2500000","6854611","6.6","2376"
"1:31268","tt0052928","Inspekcja pana Anatola","FALSE","Comedy","pl","0.693","Poland","1959-08-31","0","0","6.3","3"
"1:31269","tt0165136","女忍者","FALSE","Action","zh","1.571","Taiwan","1983-01-01","0","0","5.2","3"
"1:31270","tt0337972","Defiance","FALSE","Western","en","1.614",NA,"2002-01-01","0","0","4.4","4"
"1:31271","","Bouwvukkers: Het Verkeerde Muurtje In Almere","TRUE",NA,"nl","0.6",NA,"2009-02-14","0","0","0","0"
"1:31274","tt0090166","Il Trono di Fuoco","FALSE","Action","it","1.603","Italy","1983-06-17","0","0","5","4"
"1:31276","","Itaka","FALSE",NA,"pl","0.6","Poland","2006-01-01","0","0","4.5","1"
"1:31277","tt0243999","Jak Narkotyk","FALSE","Drama","pl","0.6","Poland","1999-09-01","0","0","0","0"
"1:31278","tt0060280","The Dangerous Days Of Kiowa Jones","FALSE",NA,"en","0.6",NA,"1966-12-25","0","0","0","0"
"1:31281","","Winning Ice Hockey Defense","FALSE",NA,"en","0.6",NA,"","0","0","0","0"
"1:31282","tt0165429","Point de Chute","FALSE","Crime","fr","2.73","France","1970-09-11","0","0","5.8","8"
"1:31283","tt0077317","La chanson de Roland","FALSE","Drama","fr","1.816","France","1978-10-04","0","0","5","3"
"1:31285","tt0178970","Viol, la grande peur","FALSE","Drama","fr","1.205","France","1978-01-01","0","0","2.5","2"
"1:31286","tt0065536","Le champignon","FALSE","Drama","fr","1.4","France","1970-04-08","0","0","0","0"
"1:31288","tt0097019","黑道福星","FALSE",NA,"cn","0.84",NA,"1989-01-01","0","0","0","0"
"1:31289","tt2332579","Crystal Fairy & the Magical Cactus","FALSE","Comedy","es","6.273","Chile","2013-07-12","0","0","6","104"
"1:31290","tt2357307","Scare Dares","FALSE",NA,"en","0.6",NA,"","0","0","0","0"
"1:31294","tt1667102","Up There","FALSE","Comedy","en","3.466",NA,"2012-11-16","0","0","6.4","10"
"1:31296","tt2210587","Erebus","FALSE",NA,"en","1.4",NA,"2014-10-15","0","0","6","1"
"1:31297","tt0021986","I Like Your Nerve","FALSE","Comedy","en","1.801","United States of America","1931-09-12","0","0","6.3","3"
"1:31298","tt2234127","Haunted Ship","FALSE",NA,"en","0.6",NA,"2015-03-19","2000000","0","10","1"
"1:31300","tt2181961","Houston","FALSE","Drama","en","1.53","Germany","2013-01-22","0","0","6.3","3"
"1:31301","tt0164623","Gui Yu","FALSE","Fantasy","en","0.957","Hong Kong","1981-04-02","0","0","0","0"
"1:31302","tt1943014","The Wicked Within","FALSE","Horror","en","4.62","United States of America","2015-10-16","0","0","4.4","28"
"1:31303","","The World's Greatest Rally Cars","FALSE",NA,"en","0.6",NA,"2000-09-12","0","0","0","0"
"1:31304","tt2102496","Cabin Fever: Patient Zero","FALSE","Horror","en","16.338","United States of America","2014-02-05","0","0","5","212"
"1:31305","tt0399898","Withnail and Us","FALSE","Documentary","en","0.6","United Kingdom","1999-08-04","0","0","6.5","2"
"1:31306","","Bellator 86","FALSE",NA,"en","0.6",NA,"2013-01-24","0","0","0","0"
"1:31307","","Bellator 87","FALSE",NA,"en","0.882",NA,"2013-01-31","0","0","0","0"
"1:31309","","Bellator 88","FALSE",NA,"en","0.6",NA,"2013-02-07","0","0","0","0"
"1:31311","","Bellator 89","FALSE",NA,"en","0.6",NA,"2013-02-14","0","0","8.1","4"
"1:31313","tt0837563","Pet Sematary","FALSE","Horror","en","45.626","United States of America","2019-04-04","21000000","112399944","5.8","2505"
"1:31314","","Bellator 90","FALSE",NA,"en","0.6",NA,"2013-02-21","0","0","0","0"
"1:31315","","Bellator 91","FALSE",NA,"en","0.6",NA,"2013-02-28","0","0","0","0"
"1:31316","tt0379489","Seizing Me","FALSE",NA,"en","0.6",NA,"2003-11-28","0","0","0","0"
"1:31318","tt1465834","An American Werewolf in London","FALSE","Horror","en","1.47",NA,"","0","0","0","0"
"1:31319","tt0435633","Dog Soldiers: Fresh Meat","FALSE",NA,"en","2.455",NA,"","0","0","3.5","1"
"1:31326","tt0023560","The Tenderfoot","FALSE","Comedy","en","1.458","United States of America","1932-05-23","0","0","0","0"
"1:31327","tt2216088","Prosecuting Casey Anthony","FALSE","Drama","en","3.721","United States of America","2013-01-19","0","0","5.6","14"
"1:31328","tt11744138","TNA Genesis 2013","FALSE",NA,"en","2.002","United States of America","2013-01-13","189000","0","0","0"
"1:31329","tt2336846","She Made Them Do It","FALSE","TV Movie","en","4.467","Canada","2012-12-28","0","0","5.6","31"
