,imdb_id,original_title,adult,genres.name,original_language,popularity,production_countries.name,release_date,budget,revenue,vote_average,vote_count
1:21763,,Queen: Definitive Houston,FALSE,Music,en,1.145,NA,11/12/1977,0,0,0,0
1:21764,tt3370404,The Jane,FALSE,NA,en,0.6,NA,22/10/2013,0,0,0,0
1:21765,tt5328390,Sometimes it rains,FALSE,NA,en,0.6,NA,20/01/2016,0,0,0,0
1:21766,tt3905622,Jim & Helen Forever,FALSE,Comedy,en,0.936,NA,22/01/2015,0,0,5.7,3
1:21767,tt5663752,This Was Tomorrow,FALSE,Documentary,en,1.811,Brazil,26/11/2015,0,0,6.8,19
1:21769,tt5966758,While You Were Away,FALSE,Comedy,en,0.673,NA,11/04/2016,0,0,0,0
1:21771,tt5323642,<U+5C11><U+5973>,FALSE,Drama,ja,1.066,Japan,8/10/2016,0,0,6.5,4
1:21773,tt0062826,Korridoren,FALSE,Drama,sv,1.071,NA,11/12/1968,0,0,6.3,4
1:21774,tt5652620,Daniel Tosh: People Pleaser,FALSE,Comedy,en,1.44,United States of America,17/04/2016,0,0,6.8,13
1:21777,tt0222199,MIND GAME,FALSE,Thriller,ja,0.627,Japan,4/04/1998,0,0,0,0
1:21780,tt5457520,Patton Oswalt: Talking for Clapping,FALSE,Comedy,en,3.283,United States of America,22/04/2016,0,0,6.5,45
1:21781,tt4642638,Cedonia Avenue,FALSE,Drama,en,0.6,United States of America,27/04/2015,30,0,4,1
1:21782,tt0800351,Mountain State,FALSE,NA,en,0.6,NA,15/04/2003,0,0,10,1
1:21785,tt0373893,Hear the Silence,FALSE,Drama,en,1.091,United Kingdom,15/12/2003,0,0,0,0
1:21786,tt0867597,"Blunderball, or from Dr. Nofinger with Hate",FALSE,NA,en,0.6,NA,15/04/1966,0,0,0,0
1:21787,tt2973132,Sun Belt Express,FALSE,Family,en,2.244,United States of America,6/06/2015,0,0,6.7,7
1:21789,tt3906724,Kepler's Dream,FALSE,Drama,en,0.84,NA,7/10/2016,0,0,5,2
1:21790,tt5523536,Ein gefährliches Angebot,FALSE,Thriller,de,1.005,Germany,1/04/2016,0,0,7,3
1:21794,,The Film,FALSE,NA,en,0.6,Australia,26/02/1967,0,0,0,0
1:21796,tt0070023,Elena sì... ma di Troia,FALSE,Comedy,it,0.664,Italy,16/08/1973,0,0,0,0
1:21798,tt4231594,<U+C218><U+C0C9><U+C5ED>,FALSE,Drama,ko,0.84,South Korea,31/03/2016,0,0,7.3,2
1:21799,tt0269934,<U+0637><U+064A><U+0641> <U+0627><U+0644><U+0645><U+062F><U+064A><U+0646><U+0647>,FALSE,NA,ar,0.681,Libyan Arab Jamahiriya,23/10/2000,0,0,6,3
1:21802,tt0070587,I racconti di Viterbury (Le più allegre storie del 300),FALSE,Comedy,it,0.929,NA,29/05/1973,0,0,5,1
1:21804,tt0176891,Klec pro dva,FALSE,Romance,cs,0.6,NA,14/04/1967,0,0,0,0
1:21805,tt4607438,Valor Cat,FALSE,NA,en,0.6,NA,15/06/2015,0,0,0,0
1:21806,tt4070774,Daisy,FALSE,Drama,en,0.6,United Kingdom,14/04/2016,0,0,0,0
1:21807,tt5253754,Creature Designers: The Frankenstein Complex,FALSE,Documentary,fr,1.645,France,18/11/2015,0,0,6.9,18
1:21809,tt0123276,Soukromá vichrice,FALSE,Comedy,cs,0.6,Czechoslovakia,14/04/1967,0,0,0,0
1:21810,tt1789715,Bread and Dripping,FALSE,Documentary,en,0.6,Australia,1/01/1982,0,0,0,0
1:21811,tt3249112,Awesomeforce,FALSE,NA,en,0.6,NA,17/05/2013,0,0,0,0
1:21812,tt3730736,Mirage Maker,FALSE,NA,en,0.6,NA,1/08/2014,0,0,0,0
1:21813,tt1170365,Nuts,FALSE,Drama,en,0.6,NA,8/09/2007,0,0,0,0
1:21815,tt0314156,Hasta que los cuernos nos separen,FALSE,Comedy,es,0.6,NA,23/03/1995,0,0,5,1
1:21816,tt0229991,El ánima de Sayula,FALSE,Comedy,es,0.982,Mexico,15/04/1982,0,0,5,2
1:21817,,Trabant zu verkaufen,FALSE,Comedy,de,0.6,Germany,15/08/1980,0,0,0,0
1:21818,tt0129149,Hotel of the Stars,FALSE,Documentary,da,0.6,Denmark,8/08/1981,0,0,0,0
1:21821,tt3532422,Adira,FALSE,War,en,1.349,United States of America,5/05/2016,0,0,0,0
1:21822,tt2723216,The Kiosk,FALSE,Animation,xx,0.6,NA,22/06/2013,0,0,7,1
1:21823,tt1839655,The Tribulations of Mr. Dupont Nomore,FALSE,NA,en,0.6,Australia,10/06/1967,0,0,0,0
1:21824,tt3095674,Blaue Mäuse gibt es nicht,FALSE,Animation,de,0.6,East Germany,25/06/1959,0,0,0,0
1:21825,tt5468210,Greta's Guide to the Galaxy,FALSE,Documentary,en,0.6,NA,29/01/2016,0,0,0,0
1:21826,tt0247233,Bylo ctvrt a bude pul,FALSE,Music,cs,0.83,NA,14/04/1968,0,0,0,0
1:21827,,"Guadeloupe, papillon créole",FALSE,Documentary,fr,0.6,NA,16/02/2011,0,0,0,0
1:21828,tt5638270,<U+0C08><U+0C21><U+0C4B><U+0C30><U+0C15><U+0C02> <U+0C06><U+0C21><U+0C4B><U+0C30><U+0C15><U+0C02>,FALSE,Romance,te,0.992,India,15/04/2016,0,0,7,3
1:21829,tt0073129,How Willingly You Sing,FALSE,NA,en,0.6,NA,10/09/1975,0,0,0,0
1:21830,tt0072903,Down the Wind,FALSE,NA,en,0.6,Australia,28/08/1975,0,0,0,0
1:21831,tt13314798,Praça de Guerra,FALSE,NA,pt,0.6,Brazil,18/07/2015,0,0,0,0
1:21832,tt0072727,The Box,FALSE,NA,en,0.6,NA,8/08/1975,0,0,0,0
1:21833,,"Le Québec, la province superbe",FALSE,Documentary,fr,0.6,NA,1/01/2000,0,0,0,0
1:21834,tt0174245,Storm Damage,FALSE,Drama,en,0.6,NA,23/01/2000,0,0,6,1
1:21835,tt0348376,Wheels on Fire,FALSE,NA,en,0.6,NA,4/12/1973,0,0,0,0
1:21836,tt0314484,Panenství a kriminál,FALSE,Comedy,cs,0.841,NA,14/04/1969,0,0,0,0
1:21837,tt0365571,"Nuts, Bolts and Bedroom Springs",FALSE,NA,en,0.6,NA,2/11/1975,0,0,0,0
1:21838,tt0345466,Just Another Story,FALSE,Comedy,en,0.621,United States of America,1/07/2003,0,0,4,1
1:21839,tt0205948,"Fourteen's Good, Eighteen's Better",FALSE,Documentary,en,0.6,Australia,10/07/1981,0,0,0,0
1:21840,,"L'Ouest canadien, Le Dernier Far West",FALSE,Documentary,fr,0.6,NA,1/01/2011,0,0,0,0
1:21841,tt0117206,Not Fourteen Again,FALSE,Documentary,en,0.6,Australia,1/08/1996,0,0,6,1
1:21842,tt0074208,"Bingo, Bridesmaids & Braces",FALSE,Documentary,en,0.6,Australia,5/10/1988,0,0,0,0
1:21843,tt0181053,That Lady from Peking,FALSE,Crime,en,0.6,Australia,13/11/1975,0,0,0,0
1:21844,tt5073020,God Knows Where I Am,FALSE,Mystery,en,2.495,United States of America,7/04/2016,0,0,6.4,21
1:21845,tt0306218,We Are All Alone My Dear,FALSE,NA,en,0.6,NA,24/11/1977,0,0,0,0
1:21846,tt0125796,Illuminations,FALSE,NA,en,0.6,NA,7/05/1976,0,0,0,0
1:21847,tt3735622,The Truth and Other Lies,FALSE,NA,en,0.62,NA,31/12/2019,0,0,0,0
1:21848,tt0211242,Betty Blokk-buster Follies,FALSE,Comedy,en,0.6,Australia,6/07/1976,0,0,0,0
1:21850,tt3982118,Adam Green's Aladdin,FALSE,Comedy,en,0.6,NA,15/04/2016,0,0,7.7,3
1:21851,tt0311321,Image of Death,FALSE,NA,en,0.6,NA,1/01/1976,0,0,0,0
1:21852,tt0091414,Lily Tomlin,FALSE,Documentary,en,0.6,United States of America,14/06/1987,0,0,0,0
1:21853,tt0997460,Jeremy and Teapot,FALSE,NA,en,0.6,NA,1/01/1976,0,0,0,0
1:21854,tt4190544,Däwit,FALSE,Animation,en,0.6,Germany,6/02/2015,0,0,3.5,4
1:21855,tt0246075,Men Against the Sun,FALSE,Drama,en,0.6,Kenya,1/01/1953,0,0,4.5,3
1:21856,tt0348153,Surrender in Paradise,FALSE,NA,en,0.6,NA,10/04/1976,0,0,0,0
1:21857,tt2005300,New Towns for Old,FALSE,NA,en,0.6,United Kingdom,1/01/1942,0,0,0,0
1:21858,tt0217365,Do I Have to Kill My Child?,FALSE,Drama,en,0.621,Australia,20/12/1976,0,0,0,0
1:21860,,Omokage,FALSE,NA,ja,0.6,Japan,1/01/2010,0,0,0,0
1:21861,,Eros and Thanatos,FALSE,Documentary,en,0.6,Russia,1/01/2005,0,0,0,0
1:21862,tt1863138,A City Reborn,FALSE,Documentary,en,0.6,United Kingdom,1/01/1945,0,0,0,0
1:21864,,Orpheus Descending,FALSE,Documentary,en,0.6,Russia,1/01/2005,0,0,0,0
1:21865,tt4119044,Dusky Paradise,FALSE,Drama,en,0.779,Spain,28/09/2016,0,0,6.5,6
1:21866,,Más se perdió en Cuba,FALSE,Animation,es,0.6,Spain,13/06/1995,0,0,0,0
1:21867,tt5192278,Chasing Niagara,FALSE,Documentary,en,1.646,NA,5/07/2016,0,0,7,16
1:21868,tt0076199,Inside Looking Out,FALSE,NA,en,0.6,NA,24/11/1977,0,0,0,0
1:21870,tt0076317,Listen to the Lion,FALSE,NA,en,0.6,NA,5/09/1977,0,0,0,0
1:21871,tt5301662,Marshall,FALSE,Drama,en,11.446,United States of America,13/10/2017,12000000,10051659,7.3,451
1:21872,tt0258837,The Newman Shame,FALSE,NA,en,0.6,NA,1/01/1977,0,0,0,0
1:21873,tt3835674,94 Feet,FALSE,Drama,en,0.908,NA,29/01/2016,0,0,3.8,2
1:21874,tt4636252,Onnenonkija,FALSE,Comedy,fi,1.466,Finland,25/03/2016,0,0,6,7
1:21876,tt2991472,California High,FALSE,Documentary,en,0.6,NA,1/06/2015,0,0,8,1
1:21877,tt0489269,Saturday Night Live in the '80s: Lost & Found,FALSE,NA,en,1.092,United States of America,15/04/2005,0,0,0,0
1:21878,,Mika au Printemps de Bourges,FALSE,Music,fr,0.6,France,13/04/2014,0,0,0,0
1:21881,,La esperanza,FALSE,NA,es,0.6,Puerto Rico,1/01/1964,0,0,0,0
1:21883,,El reto,FALSE,NA,es,0.6,Puerto Rico,1/01/1965,0,0,9.5,1
1:21885,,Fragmento,FALSE,NA,es,0.6,Puerto Rico,1/01/1971,0,0,0,0
1:21887,tt0340093,Emanuelo,FALSE,Comedy,es,1.77,Mexico,6/09/1984,0,0,4.5,2
1:21889,tt4793816,"Rogatsia, the Sense of Zourna",FALSE,Documentary,el,0.6,Greece,3/09/2015,0,0,0,0
1:21892,tt4246856,Wildflower,FALSE,Thriller,en,27.652,United States of America,5/02/2016,0,0,5.3,24
1:21894,tt2916448,Batchan,FALSE,Drama,pt,0.6,Brazil,30/11/2013,20000,0,6,1
1:21895,tt2131593,Morte e Morte de Johnny Zombie,FALSE,Horror,pt,0.6,Brazil,14/10/2011,200,0,7,1
1:21896,tt5082424,Zweimal lebenslänglich,FALSE,Drama,de,1.176,Germany,7/10/2015,0,0,5.5,4
1:21898,tt2977416,Zachem kolkhozu medvedi,FALSE,Documentary,en,0.6,Soviet Union,31/12/1984,0,0,6,1
1:21899,tt0835472,The Bite,FALSE,Action,en,0.6,United States of America,10/08/2005,0,0,0,0
1:21900,tt0058608,Spotkanie ze szpiegiem,FALSE,Crime,pl,0.7,Poland,10/07/1964,0,0,6,1
1:21901,,The Journey To Your Happy Place,FALSE,NA,en,0.6,NA,20/04/2016,69,0,0,0
1:21902,tt4807434,Les années claires,FALSE,Documentary,pt,0.6,Belgium,20/11/2015,0,0,0,0
1:21903,tt0188542,Danielle's Girlfriends,TRUE,NA,en,0.6,NA,1/01/1982,0,0,0,0
1:21905,,Armagedon ili kraj,FALSE,Drama,hr,0.655,Yugoslavia,1/01/1964,0,0,0,0
1:21906,tt5095464,My Life As an Actor,FALSE,Fantasy,en,0.6,Belgium,1/12/2015,0,0,0,0
1:21908,tt1478505,Corduroy,FALSE,NA,en,0.6,NA,1/01/2009,0,0,0,0
1:21911,tt3797412,Something Better Comes Along,FALSE,NA,en,0.6,NA,,0,0,0,0
1:21915,tt5109324,Jonas e o Circo Sem Lona,FALSE,Documentary,pt,0.84,Brazil,19/11/2015,0,0,8.1,10
1:21916,,"New York - Die Stadt, die niemals schläft",FALSE,Documentary,de,0.6,NA,1/01/2014,0,0,0,0
1:21918,tt1479338,Portrait de groupe avec enfants et motocyclettes,FALSE,NA,en,0.6,NA,15/04/2009,0,0,0,0
1:21924,,The Baby Birds of Norman McLaren,FALSE,Animation,en,0.6,Japan,15/04/2014,0,0,0,0
1:21929,tt0436177,Cinéastes à tout prix,FALSE,Documentary,fr,0.6,Belgium,15/04/2004,0,0,0,0
1:21931,tt0434462,Épreuves d'artistes,FALSE,Documentary,en,0.6,NA,15/04/2004,0,0,0,0
1:21933,tt0195644,"Dick Deadeye, or Duty Done",FALSE,NA,en,1.703,NA,17/12/1975,0,0,0,0
1:21936,tt2896278,LEGO Star Wars: The Yoda Chronicles - The Phantom Clone,FALSE,Action,en,3.928,Denmark,4/05/2013,0,0,6.5,27
1:21938,tt4801080,The Hardest Thing,FALSE,Romance,en,0.6,United States of America,16/11/2018,0,0,0,0
1:21941,,Wayne Dyer: The Power of Intention,FALSE,Documentary,en,0.621,United States of America,14/05/2003,0,0,10,1
1:21942,tt0078374,Temperament Unsuited,FALSE,NA,en,0.6,NA,1/07/1978,0,0,0,0
1:21943,tt1322929,The Inheritance of War,FALSE,Documentary,en,0.6,NA,1/01/2009,0,0,0,0
1:21944,tt0079029,Dawn!,FALSE,Drama,en,0.6,Australia,7/03/1979,0,0,0,0
1:21945,tt1524597,Wayne Dyer: Excuses Begone!,FALSE,Documentary,en,0.6,United States of America,1/06/2009,0,0,10,1
1:21947,tt0079383,Just Out Of Reach,FALSE,Drama,en,0.6,Australia,1/10/1979,0,0,0,0
1:21948,tt0078789,Apostasy,FALSE,NA,en,0.6,NA,19/05/1979,0,0,0,0
1:21949,tt5468728,Farmer/Veteran,FALSE,Documentary,en,1.386,United States of America,15/04/2016,0,0,0,0
1:21950,tt0079374,The Journalist,FALSE,Comedy,en,0.6,Australia,15/11/1979,0,0,4,2
1:21951,tt0125819,The King of the Two Day Wonder,FALSE,NA,en,0.6,NA,28/05/1979,0,0,0,0
1:21952,,Sesiones: 10 años acústicos y eléctricos,FALSE,Music,es,0.6,Puerto Rico,18/12/2007,0,0,0,0
1:21955,tt0126026,Shadow of the Boomerang,FALSE,NA,en,0.6,NA,7/08/1961,0,0,0,0
1:21956,,Fiel a la Vega: El Concierto,FALSE,Music,es,0.6,NA,9/10/2015,0,0,0,0
1:21957,tt1813253,<U+30C7><U+30F3><U+30C7><U+30E9>,FALSE,Drama,ja,0.6,Japan,25/06/2011,0,0,9.5,2
1:21958,tt3253120,Štastná,FALSE,Comedy,cs,0.846,Czech Republic,18/12/2014,0,0,0,0
1:21959,tt5572720,"<U+B0A0>, <U+BCF4><U+B7EC><U+C640><U+C694>",FALSE,Mystery,ko,2.575,South Korea,7/04/2016,0,0,6.9,22
1:21960,tt0395505,Claude Sautet ou La magie invisible,FALSE,NA,fr,0.6,NA,16/04/2003,0,0,8,1
1:21961,tt1266133,Il grido d'angoscia dell'uccello predatore (20 tagli d'Aprile),FALSE,NA,en,0.67,NA,16/04/2003,0,0,6.2,8
1:21962,tt0382173,Les marches etc... (une comédie musicale),FALSE,NA,en,0.6,NA,16/04/2003,0,0,0,0
1:21963,tt4842282,<U+041A><U+043E><U+043D><U+0442><U+0440><U+0438><U+0431><U+0443><U+0446><U+0438><U+044F>,FALSE,Mystery,ru,1.4,Russia,17/03/2016,3700000,0,4.3,2
1:21964,tt0379350,The Last Customer,FALSE,Documentary,it,0.831,Italy,16/04/2003,0,0,6.1,8
1:21965,tt0488301,Histoires de festival,FALSE,NA,en,0.6,NA,16/04/2002,0,0,0,0
1:21966,,Retro Gaming Volume One,FALSE,Documentary,en,0.93,United Kingdom,1/01/2005,0,0,10,1
1:21967,tt4306046,The Joy of the Guitar Riff,FALSE,Documentary,en,1.597,United Kingdom,18/07/2014,0,0,8.5,2
1:21968,tt3407236,Je me tue à le dire,FALSE,Comedy,fr,2.322,Belgium,4/05/2016,0,0,4.8,9
1:21969,,V#tun puhelinmyyjät The Movie!,FALSE,Comedy,fi,0.6,NA,14/04/2016,0,0,0,0
1:21970,,Steve Harley & Cockney Rebel: Birmingham - Live With Orchestra & Choir,FALSE,Music,en,0.6,NA,14/10/2013,0,0,0,0
1:21971,tt3954054,The Hunt,FALSE,NA,en,0.826,NA,4/10/2014,0,0,8,1
1:21972,tt0151923,Pawel i Gawel,FALSE,Comedy,pl,1.4,Poland,15/09/1938,0,0,7.4,7
1:21973,tt0293515,Moby: Play - The DVD,FALSE,Music,en,0.6,United States of America,1/07/2001,0,0,0,0
1:21975,tt2839108,Our Country,FALSE,Documentary,en,0.841,United Kingdom,2/01/1944,0,0,0,0
1:21976,tt0304607,Raccolta d'inverno,FALSE,NA,en,0.6,NA,31/03/1980,0,0,0,0
1:21977,tt1773001,On the Waves of the Adriatic,FALSE,NA,en,0.6,NA,17/03/1991,0,0,0,0
1:21978,tt1773012,People Who Still Use Milk Bottles,FALSE,NA,en,0.6,NA,10/12/1990,0,0,0,0
1:21979,tt1772910,I'll Be Home for Christmas,FALSE,NA,en,0.6,NA,1/08/1985,0,0,0,0
1:21980,tt0216943,<U+4E8C><U+4EE3><U+76EE><U+306F><U+30AF><U+30EA><U+30B9><U+30C1><U+30E3><U+30F3>,FALSE,Comedy,ja,0.84,Japan,14/09/1985,0,0,0,0
1:21981,tt1778261,Give Trees a Chance: The Story of Terania Creek,FALSE,NA,en,0.6,NA,1/01/1980,0,0,8,1
1:21982,tt1792596,No Such a Place,FALSE,NA,en,0.6,NA,13/08/1981,0,0,0,0
1:21983,tt0080737,Final Cut,FALSE,Drama,en,0.6,Australia,16/10/1980,0,0,0,0
1:21987,tt3997022,? (Question-mark),FALSE,Thriller,en,0.939,Sweden,1/10/2016,2000000,0,2,1
1:21988,tt0081559,Stepping Out,FALSE,NA,en,0.6,NA,1/12/1980,0,0,0,0
1:21989,tt2106712,Salt Water,FALSE,NA,en,1.201,NA,1/01/2016,0,0,9.3,3
1:21991,,Secret Life of Twins,FALSE,Documentary,en,0.6,United Kingdom,15/06/2015,0,0,0,0
1:21992,tt1374840,Blood Ties,FALSE,Mystery,en,1.123,United States of America,20/10/2009,1000000,0,7,1
1:21993,tt0171575,Njeriu me top,FALSE,Drama,sq,0.6,Albania,1/01/1977,0,0,0,0
1:21995,tt0289066,Ang Lahat ng Ito'y Para Sa'yo,FALSE,Romance,en,0.6,Philippines,17/06/1998,0,0,0,0
1:21997,tt2977634,Sam sobie sterem,FALSE,NA,pl,0.6,Poland,1/01/1971,0,0,0,0
1:21998,tt5639494,Time Smash,FALSE,NA,en,0.6,NA,1/03/2016,0,0,0,0
1:21999,,Dresdner Filmschätze - Teil 3 | Die 60er bis 80er Jahre,FALSE,Documentary,de,0.6,NA,1/10/2015,0,0,0,0
1:22001,,Insanity: Dig Deeper & Fit Test,FALSE,NA,en,0.6,NA,10/03/2009,0,0,6.5,1
1:22002,,Insanity: Plyometric Cardio Circuit,FALSE,NA,en,2.527,NA,10/03/2009,0,0,8,1
1:22003,,Insanity: Cardio Power & Resistance,FALSE,NA,en,1.763,NA,10/03/2009,0,0,0,0
1:22004,,Insanity: Cardio Recovery & Max Recovery,FALSE,NA,en,1.516,NA,10/03/2009,0,0,0,0
1:22005,,Insanity: Pure Cardio & Cardio Abs,FALSE,NA,nl,3.703,NA,10/03/2009,0,0,0,0
1:22006,,Insanity: Core Cardio & Balance,FALSE,NA,nl,4.077,NA,10/03/2009,0,0,0,0
1:22007,,Insanity: Max Interval Circuit,FALSE,NA,en,1.768,NA,15/03/2009,0,0,0,0
1:22008,,Insanity: Max Interval Plyo,FALSE,NA,en,1.511,NA,18/03/2009,0,0,0,0
1:22009,,Insanity: Max Cardio Conditioning & Cardio Abs,FALSE,NA,en,4.116,NA,18/03/2009,0,0,0,0
1:22010,,Insanity: Max Recovery,FALSE,NA,en,0.6,NA,18/03/2009,0,0,0,0
1:22011,tt1925454,Kineformy,FALSE,Animation,pl,0.6,Poland,1/01/1957,0,0,5,2
1:22012,tt0044920,Montana Incident,FALSE,Western,en,1.813,United States of America,10/08/1952,0,0,0,0
1:22013,tt2344730,<U+30B6>·<U+30DE><U+30CB><U+30A2> <U+5FEB><U+611F><U+751F><U+4F53><U+5B9F><U+9A13>,FALSE,NA,ja,0.6,Japan,26/03/1986,0,0,0,0
1:22014,tt1160931,Public Enemy Number One,FALSE,NA,en,0.6,NA,1/01/1981,0,0,0,0
1:22016,tt1446116,<U+041D><U+0435> <U+0438><U+043C><U+0435><U+0439> 100 <U+0440><U+0443><U+0431><U+043B><U+0435><U+0439>…,FALSE,Adventure,ru,0.621,Russia,5/07/1959,0,0,5,1
1:22017,tt0082063,The Best of Friends,FALSE,NA,en,0.84,NA,9/10/1982,0,0,0,0
1:22018,tt0284035,Des parents pas comme les autres,FALSE,Drama,en,1.162,France,9/05/2001,0,0,5.5,7
1:22019,tt0082274,Doctors & Nurses,FALSE,NA,en,0.6,NA,26/12/1981,0,0,0,0
1:22020,tt0082285,Double Deal,FALSE,NA,en,0.876,NA,15/09/1983,0,0,0,0
1:22021,tt4994200,Dying to Be Loved,FALSE,TV Movie,en,1.738,Canada,16/04/2016,0,0,5.1,9
1:22022,tt1925489,Portret,FALSE,Animation,pl,0.6,Poland,1/01/1977,0,0,7,1
1:22023,tt4118932,Hurok,FALSE,Crime,hu,1.388,Hungary,14/04/2016,0,0,5.2,13
1:22025,tt0171391,I teti në bronx,FALSE,Drama,sq,0.6,Albania,1/01/1970,0,0,0,0
1:22026,,Slapstick Symposium Too: The Harold Lloyd Collection Volume 2,FALSE,NA,en,0.6,NA,13/09/2005,0,0,0,0
1:22027,tt0387302,I'm So Lonesome I Could Cry,FALSE,NA,en,0.6,NA,16/04/1994,0,0,0,0
1:22028,tt0345233,Le film du cinéma suisse,FALSE,Documentary,en,0.6,NA,16/04/1991,0,0,0,0
1:22029,tt0124999,Bakit May Kahapon Pa?,FALSE,Thriller,tl,0.6,Philippines,18/09/1996,0,0,0,0
1:22030,tt0498365,Liberté,FALSE,NA,en,0.6,NA,16/04/1989,0,0,0,0
1:22031,tt0125415,Muling Umawit ang Puso,FALSE,Music,tl,0.827,Philippines,25/12/1995,0,0,0,0
1:22032,tt0284981,Confederation Park,FALSE,NA,en,0.6,NA,16/04/1999,0,0,10,1
1:22033,,The Doctrine of Signatures,FALSE,Documentary,en,0.6,United States of America,16/04/2007,0,0,0,0
1:22034,tt0097688,Kthimi i ushtrisë së vdekur,FALSE,Drama,sq,0.6,Albania,1/01/1989,0,0,0,0
1:22035,tt0034387,When the Pie Was Opened,FALSE,Documentary,en,0.6,United Kingdom,1/01/1941,0,0,8,1
1:22036,tt0125009,Bilangin ang Bituin sa Langit,FALSE,Romance,tl,1.09,Philippines,17/08/1989,0,0,0,0
1:22037,tt5095016,Empty Bed,FALSE,Horror,en,0.6,United States of America,16/11/2015,0,0,0,0
1:22038,tt1980031,A Welcome to Britain,FALSE,Documentary,en,0.871,United Kingdom,1/01/1943,0,0,7,1
1:22039,,Lighthouses of America,FALSE,Documentary,en,0.6,NA,19/06/2007,0,0,0,0
1:22042,tt0173193,Shtigje të luftës,FALSE,Drama,sq,0.6,Albania,1/01/1974,0,0,0,0
1:22043,tt5189528,Amityville Toybox,FALSE,Horror,en,1.702,United States of America,7/06/2016,0,0,2.2,5
1:22044,tt0332649,Hoover Street Revival,FALSE,Documentary,en,0.6,United Kingdom,9/08/2002,0,0,0,0
1:22045,tt0396265,Der vertauschte Prinz,FALSE,Family,de,0.6,Germany,8/08/1963,0,0,4.5,2
1:22046,tt0296256,Udha e shkronjave,FALSE,Drama,sq,1.131,NA,3/01/1978,0,0,0,0
1:22047,tt4176928,Acantilado,FALSE,Romance,es,2.736,Spain,3/06/2016,0,0,5.3,19
1:22050,tt0360830,Natutulog Pa ang Diyos,FALSE,Drama,tl,0.914,Philippines,22/09/1988,0,0,0,0
1:22051,tt3977660,Parallel Chords (Overture),FALSE,Drama,en,0.6,United States of America,5/06/2015,0,0,0,0
1:22052,tt0172885,Një shoqe nga fshati,FALSE,Comedy,sq,0.6,NA,9/03/1980,0,0,0,0
1:22054,tt0295363,Kapedani,FALSE,Comedy,sq,0.6,NA,28/02/1972,0,0,0,0
1:22055,,<U+041E><U+043F><U+0435><U+0440><U+0430><U+0446><U+0438><U+044F> «<U+0413><U+043E><U+0440><U+0433><U+043E><U+043D><U+0430>»,FALSE,Action,ru,0.6,Russia,7/05/2011,0,0,0,0
1:22057,,Matthew Wood Lectures - Part 1 and 2,FALSE,Documentary,en,0.6,United States of America,9/09/2009,0,0,0,0
1:22058,tt1349637,Mondo Senza Veli,FALSE,Documentary,it,0.6,Italy,1/01/1985,0,0,0,0
1:22059,tt5595240,Kaptaan,FALSE,Action,en,0.908,India,20/05/2016,60,109,5.5,2
1:22060,tt5610388,Land Grab,FALSE,Documentary,en,0.886,United States of America,16/04/2016,0,0,0,0
1:22061,tt2337841,Bottom of the World,FALSE,Drama,en,6.462,Canada,31/03/2017,0,0,5.2,90
1:22062,,"Matthew Wood Lectures - Part 3, 4 and 5",FALSE,Documentary,en,0.6,United States of America,10/09/2009,0,0,0,0
1:22063,,<U+5C71>T<U+8001><U+592B><U+5B50>,FALSE,Animation,cn,0.6,Hong Kong,4/08/1983,0,0,1,1
1:22064,tt2401745,Stories Forlorn,FALSE,Drama,en,0.6,NA,28/02/2014,0,0,0,0
1:22065,tt2217890,Kimchi Fried Dumplings,FALSE,Drama,en,0.6,Canada,15/03/2013,0,0,6,1
1:22066,,Living Landscapes: The World's Most Beautiful Places,FALSE,Documentary,en,0.6,NA,3/12/2007,0,0,0,0
1:22067,tt1512866,Tristesse des anthropophages,FALSE,Comedy,fr,0.6,France,1/01/1966,0,0,6,2
1:22068,tt3426974,Une saison chez les hommes,FALSE,NA,en,0.6,NA,1/01/1967,0,0,0,0
1:22069,tt3426940,La vie brève de Monsieur Meuçieu,FALSE,NA,en,0.6,NA,1/01/1962,0,0,0,0
1:22070,tt0091271,Les interdits du monde,FALSE,Documentary,fr,0.6,NA,15/01/1986,0,0,0,0
1:22071,tt3124668,Ghosts of Great Britain Collection: Haunted Cotswolds,FALSE,NA,en,0.6,NA,28/11/2011,0,0,0,0
1:22073,tt5599692,<U+0625><U+0634><U+062A><U+0628><U+0627><U+0643>,FALSE,Thriller,ar,5.209,Egypt,27/07/2016,0,18215,7.5,68
1:22075,tt0150400,Droga sterco di Dio,FALSE,Documentary,it,0.6,NA,15/04/1986,0,0,2,1
1:22076,tt2318745,Une étoile pour l'exemple,FALSE,NA,en,0.6,NA,16/04/1988,0,0,0,0
1:22078,tt7091898,Stendalì: Suonano ancora,FALSE,Documentary,it,0.621,Italy,1/11/1960,0,0,6,1
1:22079,tt0374957,PiRâM<U+0390>das 1972-1984,FALSE,Documentary,hu,0.84,Hungary,1/01/1984,0,0,5,1
1:22080,tt12324722,La Canta delle Marane,FALSE,Documentary,it,0.621,Italy,1/01/1961,0,0,6,1
1:22081,tt1629706,Cele ce plutesc,FALSE,Drama,ro,1.129,Romania,15/10/2009,0,0,6,1
1:22082,tt0375194,Wal(l)zen,FALSE,Documentary,en,0.6,Hungary,1/01/1989,0,0,4,1
1:22083,tt0041697,No me defiendas compadre,FALSE,NA,en,0.985,NA,29/10/1949,0,0,6.6,6
